path,ext,width_px,height_px,feature,sha1
icon_setup_plus_logo@3x.png,.png,27,27,,1535a44be60790e841ead086a33077cc21c237ba
icon_setup_plus_logo_dark@2x.png,.png,18,18,,49f764a05376ea06fb0c49c87209c0a54f01b5d9
icon_setup_plus_logo_dark@3x.png,.png,27,27,,238e57577f8612b5888a7002cb9ae72acde97517
icon_setup_plus_new@2x.png,.png,72,72,,2d224df14c0c2e74949c595e06ffda37bb697c88
icon_setup_plus_new@3x.png,.png,108,108,,a84672ff3e1d5e37833472cbde7d7c1e5d42dc94
icon_setup_poster_40@2x.png,.png,80,80,,8c9cdf0e12b95289a2dc3d3c03291e06e86b7bab
icon_setup_poster_40@3x.png,.png,120,120,,ac75b6cbaa14f41d4029143484ad4cff531b06a6
icon_setup_poster_44@2x.png,.png,88,88,,ea80b70577aafc29d4364b790927d1bafb439c31
icon_setup_poster_44@3x.png,.png,132,132,,a76a04d180018ff8d0923407fc1d4905c3a2a4b9
icon_setup_quick@2x.png,.png,72,72,,9c03126aa854f7b1d7dbbe8fc34237df1783df1c
icon_setup_quick@3x.png,.png,108,108,,a99685d4bffa14f659746ed11523e96fcc754c56
icon_setup_quicksend@2x.png,.png,72,72,transfer,a93a0eb2ee4ad6b23b6cd3c97dda562d1cfde5e7
icon_setup_quicksend@3x.png,.png,108,108,transfer,dfa2c977e86541ab72dec974291f3e6bc3f65b1e
icon_setup_quicksend_40@2x.png,.png,80,80,transfer,affb7b9396bcf55bc7431a0da9ad0f0416d427d8
icon_setup_quicksend_40@3x.png,.png,120,120,transfer,7497fdec6569ad0914958f610ff5b2f3fe36ad2e
icon_setup_quicksend_44@2x.png,.png,88,88,transfer,cefa5a17f068c7f1a17476c30ce8b265ea933fe5
icon_setup_quicksend_44@3x.png,.png,132,132,transfer,3e5addf702aaee1ac809f8e1b07653d30e482408
icon_setup_rect@2x.png,.png,52,52,,48f6078a14133ee6337fbf5c6b2815e0d8d03569
icon_setup_rect@3x.png,.png,78,78,,29d04b72cedfba01af762121039bce8afb389db8
icon_setup_rewrite_40@2x.png,.png,80,80,ai,d4ae77c417253e018b992ed51e870c30addf02ae
icon_setup_rewrite_40@3x.png,.png,120,120,ai,c6aec4607ff426d225d4e111ec4b93ad75384994
icon_setup_segment_keyboard@2x.png,.png,48,48,keyboard,ff41947d8d751e2f8a4fa91f6180aee7ec886f23
icon_setup_segment_keyboard@3x.png,.png,72,72,keyboard,61ad7d3d4bd0bbf8780f979e88537f6c011d1538
icon_setup_segment_others@2x.png,.png,48,48,,651e76d029af16ac022d53f1cf0a040e1ec718c0
icon_setup_segment_others@3x.png,.png,72,72,,25af5b711934a3319959f967a0f20e01839316c2
icon_setup_segment_plus@2x.png,.png,48,48,,dfccd5ba3ae648d48bc1d79f1d85aaede39c4289
icon_setup_segment_plus@3x.png,.png,72,72,,0a8f39a98407b6a3914ec30939cd2343a51e6ce6
icon_setup_shortcut@2x.png,.png,72,72,,03a5909e7fedf5cc61060ff2db6c50d755ddc863
icon_setup_shortcut@3x.png,.png,108,108,,4033776bae72307efae3ff0ed0794cc96bd765a7
icon_setup_shuangpin@2x.png,.png,72,72,,4cb254032ed0ad5d872b53ee2c5a43f647a7cc07
icon_setup_shuangpin@3x.png,.png,108,108,,5c6ff799dafd1db4c5f4185995ca51b79a1c831f
icon_setup_shuangpin_40@2x.png,.png,80,80,,029ecef222d646d0251135993700ca61542d68be
icon_setup_shuangpin_40@3x.png,.png,120,120,,46e2f3e6319de1c8c6dc25c74f52ce4d20f42b13
icon_setup_shuangpin_switch@2x.png,.png,24,24,,e2499e11564773a17701484c9186fc9c5ba3a2fd
icon_setup_shuangpin_switch@3x.png,.png,36,36,,688ab0ec6cf8ef6a3791a0aec7aca4e57e949935
icon_setup_size@2x.png,.png,72,72,,ffdd79710c0cc23cddde9761f5fce855795bf370
icon_setup_size@3x.png,.png,108,108,,ff1bd2f15bd3c8da6dcb7965de51dd34b2b2035d
icon_setup_size_40@2x.png,.png,80,80,,29305acea31fe523994e6e4f41ae0c57c1318467
icon_setup_size_40@3x.png,.png,120,120,,0df113272b3e9baed24987a2c03f93d43a56a9ce
icon_setup_strokes@2x.png,.png,72,72,,0c9d87565d3e510d1e8b221d35bf17506b829adb
icon_setup_strokes@3x.png,.png,108,108,,cb7fbe80b508a73ddabd046f95b205e1f445ca42
icon_setup_strokes_40@2x.png,.png,80,80,,235ad5cfef9993ce7e3c5bd2b22a03126d14a116
icon_setup_strokes_40@3x.png,.png,120,120,,19ef7709ddeb1a81bfe1924c82b311a99a181a9f
icon_setup_t26@2x.png,.png,72,72,,13c8942d35a996b338dd4a3a159416d9b29fc4dc
icon_setup_t26@3x.png,.png,108,108,,0cf5bb923f2f49aa9f7a71e9668f5a6b5c99dacd
icon_setup_t26_40@2x.png,.png,80,80,,6843a72a53ba01407a7478d1aa6609df344e8096
icon_setup_t26_40@3x.png,.png,120,120,,ae325c070105248d0569d9e7a36854757b3b5341
icon_setup_t26fivestrokes@2x.png,.png,72,72,,3d008b0b61b85dafbd1dab0bd8ed912cd45f7e68
icon_setup_t26fivestrokes@3x.png,.png,108,108,,f0b8df5590f1fcedb585681243491cfba57b95ec
icon_setup_t9@2x.png,.png,72,72,,c52ee418a8777a42cce513b69f9459c4cb8ad6a0
icon_setup_t9@3x.png,.png,108,108,,8a1ffa71dc4ae472f2ae46788bfbc1311a005dff
icon_setup_t9_40@2x.png,.png,80,80,,5bdc0214e1e9826065841e1beb498e60d2a1656b
icon_setup_t9_40@3x.png,.png,120,120,,a5a07e1e25e00b626eb302109c4879c3a51195e8
icon_setup_t9fivestrokes@2x.png,.png,72,72,,09541b9c527a2c62a9b23ba4d04cebfbe5494c07
icon_setup_t9fivestrokes@3x.png,.png,108,108,,c7e1dd7a5fc7494c2bf5ad3bc06cca72a0183630
icon_setup_text_polish_40@2x.png,.png,80,80,,491a4db31a071a655dc3928293f80c471b21d1e5
icon_setup_text_polish_40@3x.png,.png,120,120,,94ff8e8282b34af44c8c478db8345adc09ee979a
icon_setup_text_polish_44@2x.png,.png,88,88,,5fae5310df4c4bccd0089a5e9cc9ec286528cb07
icon_setup_text_polish_44@3x.png,.png,132,132,,393cc8e68181ae3f933d449aa208a2583858f50f
icon_setup_textcheck@2x.png,.png,64,64,,8186d22cbcd9642eede245e09614cfa0a39d0f08
icon_setup_textcheck@3x.png,.png,96,96,,3594bd493541b6f9c54039b782ca2d8d5a93e698
icon_setup_time_44@2x.png,.png,88,88,,836b91c1243e8eaa893875ce96d313a5555b17b3
icon_setup_time_44@3x.png,.png,132,132,,f7941aaa0921fd5a0f76644ce3de165586a14670
icon_setup_translate@2x.png,.png,72,72,translate,99cc6187e1a69082bd0cd0e4183be4279e855a38
icon_setup_translate@3x.png,.png,108,108,translate,20b14bbced2dfab43ffa08dc8bbb5e4632a5eff5
icon_setup_translate_40@2x.png,.png,80,80,translate,591883e8e84e1404c56ae2d86a82f1f81cfc8893
icon_setup_translate_40@3x.png,.png,120,120,translate,a626e7b0ab52943716fb07790649abcfdd096c8f
icon_setup_translate_44@2x.png,.png,88,88,translate,05b472f7280c27f44dcd307f267c2bd05ab89161
icon_setup_translate_44@3x.png,.png,132,132,translate,04bf944803c4a14f8b237cbeae688a898a97e467
icon_setup_transmission_40@2x.png,.png,80,80,,ddfb09a897667e60a31c3fa8cfdc6ca490d964f1
icon_setup_transmission_40@3x.png,.png,120,120,,34e7169af25c79a49807584cb1907863a5cd83c2
icon_setup_transmission_44@2x.png,.png,88,88,,123ca88f6fcc370a7f5562b245e24bea05f5a383
icon_setup_transmission_44@3x.png,.png,132,132,,b5e17583d4ca9ca3938f5c4b7bfb4916038272af
icon_setup_vibration_40@2x.png,.png,80,80,,907c74e9419ba70e93d54d38c1d3470e259b90b5
icon_setup_vibration_40@3x.png,.png,120,120,,95de70171a723bac58915edafac5098246012f45
icon_setup_voice@2x.png,.png,72,72,voice,bd5c7ce139ccf0c8a32eb7e72781ce32f0271336
icon_setup_voice@3x.png,.png,108,108,voice,b1420c57f70c85f5c7cbb878dce7e1bb08736386
icon_setup_voice_40@2x.png,.png,80,80,voice,2a45655208a81f7615ad729e08d0252abe7a40b3
icon_setup_voice_40@3x.png,.png,120,120,voice,be8b9157297a443bcd2d5383c116488d8beba65b
icon_setup_voice_44@2x.png,.png,88,88,voice,1d7ba6c29e95a0fb819c117efda4796fbd1ee3d1
icon_setup_voice_44@3x.png,.png,132,132,voice,336cab4714f172cf2e58a77271903ab9d1c3a8dc
icon_setup_voice_blue@2x.png,.png,40,40,voice,d628890745ac8b0896ff4970b1b8a92743576815
icon_setup_voice_blue@3x.png,.png,60,60,voice,94f393e0408c98bf9e46571097c5a17d54db1b84
icon_setup_voice_setting@2x.png,.png,72,72,voice,c3babb5991a9b50e98dec4bdf7263283fe1522b6
icon_setup_voice_setting@3x.png,.png,108,108,voice,9d98b46bfcaa60f30af366364fbca1d2b442692c
icon_setup_voice_setup@2x.png,.png,72,72,voice,1c99dbf9aeaca2af79ad9333e003d1b7b251acd6
icon_setup_voice_setup@3x.png,.png,108,108,voice,c9ca4516d41652e99ead8a0ae39619d381aa0a78
icon_setup_voiceset_40@2x.png,.png,80,80,voice,855fc5c136b144ddb796709300f557089f69c6ed
icon_setup_voiceset_40@3x.png,.png,120,120,voice,9483218cd23f22cffa197646dd1588e89eb672b1
icon_setup_write@2x.png,.png,72,72,handwriting,959db026ccd41f0ad1065809e68e19f65f959ace
icon_setup_write@3x.png,.png,108,108,handwriting,1023991edc9a752f81d87f19e0ce079fe2c4545d
icon_setup_write_40@2x.png,.png,80,80,handwriting,9a8d6553333d7e226ea2a473f6c9bd96d4144f2a
icon_setup_write_40@3x.png,.png,120,120,handwriting,481b21b6e6e3a1e06fbdb4e56de9228645dc1e74
icon_setup_write_44@2x.png,.png,88,88,handwriting,f81212df1bafeb76492348f05f103aaffb214cdf
icon_setup_write_44@3x.png,.png,132,132,handwriting,d4e2436b700fa2874efa84b11b173801416ec717
icon_size_T26_left@2x.png,.png,48,48,,011966b92c243993b3c07ec13c6944c9099581fa
icon_size_T26_left@3x.png,.png,72,72,,e29da0004ac9f818b390b436bd137d95e76776b3
icon_size_T26_right@2x.png,.png,48,48,,77646a29f6f0f19b42f6cad006a40ee581388e8a
icon_size_T26_right@3x.png,.png,72,72,,f28338e744cdfc0f348e0c10bf1a4395d0956330
icon_size_T9_left@2x.png,.png,48,48,,98eb0b9f8c91fea320dd2756742953a163cee04b
icon_size_T9_left@3x.png,.png,72,72,,20d23f3c1a10d1a6be210b68cf57d74df30979a9
icon_size_T9_left_22@2x.png,.png,44,44,,ee1cf8b6694b8354443807c3aacda448c73b7e69
icon_size_T9_left_22@3x.png,.png,66,66,,883f939258e1494ae90e78db80fe987578fb560f
icon_size_T9_right@2x.png,.png,48,48,,c798ccb4c6a07799e3fdab4f38b6a0a851871d7a
icon_size_T9_right@3x.png,.png,72,72,,c25ccb80696e5eaad3950611c37c67924df92092
icon_size_T9_right_22@2x.png,.png,44,44,,aa4b12e8b6854c6eee5433e1ff7450b317bec8d2
icon_size_T9_right_22@3x.png,.png,66,66,,8a9ed8c96132fde63d9b945bfb83095e9bd6897d
icon_size_cancel@2x.png,.png,80,80,,41b777c380bce774c91202f9846d597115fa9375
icon_size_cancel@3x.png,.png,120,120,,b69005d5218b796804299737321fa04b375281b3
icon_size_determine@2x.png,.png,80,80,,a4fbb3174136a91d0f7501914b87639bca9f7658
icon_size_determine@3x.png,.png,120,120,,35a4f97e71ba830255e4ca39c3c3c7d4efe4b7eb
icon_size_drag_transverse@2x.png,.png,72,72,,1563b7570d4be0674f18f11f224cf9bce1258559
icon_size_drag_transverse@3x.png,.png,108,108,,39ca686d804af79d23bc345c820bc8e5f73313bb
icon_size_full@2x.png,.png,56,56,,6d1670c4e34d1eff59f32a8457d4adc3bcd3f9d0
icon_size_full@3x.png,.png,84,84,,439ddc84bab14b16dc2ae78ca4972521a2587aeb
icon_size_left@2x.png,.png,56,56,,b06eaa73c8498a8046e9fd114a83b028e7634661
icon_size_left@3x.png,.png,84,84,,b2f8f3f323252ca39517372e83d2e8d4282a1b6d
icon_size_reset@2x.png,.png,80,80,,4e8cf6ca3668e0c16f0a9cb628f73b4c59e5ba8d
icon_size_reset@3x.png,.png,120,120,,249d7bfe2eff07fdd6a66113be116f98fe7d9490
icon_size_right@2x.png,.png,56,56,,e2c7525bfa3cca7fdd8ca6dc0e3f2b59648d66b2
icon_size_right@3x.png,.png,84,84,,c4b3f730061753ce059b898e0eb55de367af920e
icon_size_step@2x.png,.png,56,56,,ede62497d2301e5ee6bda874a045a8d9fd50f477
icon_size_step@3x.png,.png,84,84,,0093f737dd36b88c7fd41cb2200499e10e4fa708
icon_step@2x.png,.png,15,17,,d5fa4af6b24a6f8b98780e82908de4288588b33d
icon_step@3x.png,.png,22,25,,a17137e2a4102b7ccd9543ce85735303b6ed8ee0
icon_stock_down.png,.png,40,67,,0ccd05d0e4be9706b1c3ccfda45f336ba68148ab
icon_stock_up.png,.png,40,67,,3153b060f50975cf4ae94f9fae635f97995ce53f
icon_strokes_more@2x.png,.png,20,32,,8fedecb02b7f4859f7e0dd703cd5931f47ddc608
icon_strokes_more@3x.png,.png,30,48,,ff8d46d1a78de276b17554bc231f17827ac33eb6
icon_strokes_more_small@2x.png,.png,24,32,,1a468ed4acbe919de7f91c381b7533d5f8190bde
icon_strokes_more_small@3x.png,.png,36,48,,7de1c6493db30aed69afd0343333aec8ab02bbbf
icon_symbol_brackets@2x.png,.png,60,60,symbols,ca62497646b9cee0dfc5bda1cb0666ff53067c5b
icon_symbol_brackets@3x.png,.png,90,90,symbols,616a74787541dae75b250df2034901cd8fb653e2
icon_symbol_en@2x.png,.png,60,60,symbols,d0d82416251f40bf9fa2de77d1fc43a9df8aab7d
icon_symbol_en@3x.png,.png,90,90,symbols,a99e3cd369409720ddeedd0f86d4d1bd4f20c663
icon_symbol_english@2x.png,.png,60,60,symbols,71030cb6664c62637328bdf8ffc3f6280eaa3c51
icon_symbol_english@3x.png,.png,90,90,symbols,c7c7364371f3e57199aa9e6a2de158b3dee15f85
icon_symbol_greece_1@2x.png,.png,66,66,symbols,c5141d548e281810424327175ec040ca8dd2103c
icon_symbol_greece_1@3x.png,.png,99,99,symbols,5f3f8fa436ff549aea58f1c467ec51edf521b85a
icon_symbol_greece_2@2x.png,.png,66,66,symbols,e3181a749ea116f0e1e8d81adc979c0485045530
icon_symbol_greece_2@3x.png,.png,99,99,symbols,24b89ad7622c421b4ea5bf73a98b59df7311941b
icon_symbol_japanese@2x.png,.png,60,60,symbols,92921a7e5903abc1755a0cae50a20fb6fe142168
icon_symbol_japanese@3x.png,.png,90,90,symbols,15d29c669ffb279404900c2586c05fb11cf88647
icon_symbol_japanese_1@2x.png,.png,66,66,symbols,9df07dc543b9c2a729e7df6406402a633ed0fdfb
icon_symbol_japanese_1@3x.png,.png,99,99,symbols,b7ebed1531845fd6c579c0a3f03517bfd8d1fb65
icon_symbol_japanese_2@2x.png,.png,66,66,symbols,b2737706a64f2ea2c63bb387e70a58311f6d58b4
icon_symbol_japanese_2@3x.png,.png,99,99,symbols,80e8253dced73e3754aaf19300bf3fe56acc846a
icon_symbol_japanese_3@2x.png,.png,66,66,symbols,21d9f8f063a1f4eb64d841c545b4bd62a2e523e8
icon_symbol_japanese_3@3x.png,.png,99,99,symbols,0c6f957656cbbf3abe660bbe4e488fc8a0f30c55
icon_symbol_japanese_4@2x.png,.png,66,66,symbols,674dbd4fc043756633346e7e2215fc29129a8a4e
icon_symbol_japanese_4@3x.png,.png,99,99,symbols,a7feeab74b15582c8c21e170791d9e7c036ff2d4
icon_symbol_japanese_5@2x.png,.png,66,66,symbols,bc79fd3b25e059ebe3678bf94b9065ada955778f
icon_symbol_japanese_5@3x.png,.png,99,99,symbols,9c269a3921074a15de3f97257fe2ff6982b13d4a
icon_symbol_japanese_6@2x.png,.png,66,66,symbols,18c90136d94d1d72ea5acae2929f35df0e1d2e57
icon_symbol_japanese_6@3x.png,.png,99,99,symbols,58ba55d449c39fc240df3071431939cdfe69dcea
icon_symbol_latin_1@2x.png,.png,66,66,symbols,605ed42425bae0f4d69c2ef17643a117169bb60f
icon_symbol_latin_1@3x.png,.png,99,99,symbols,91f1c0d0a861aa8cd1c3069f969a699856eed245
icon_symbol_latin_2@2x.png,.png,66,66,symbols,87b4e64e0d89be352e78d938d85a77440f7b900f
icon_symbol_latin_2@3x.png,.png,99,99,symbols,5d7723672dbaa7e8b424c8ab9cc3b582908c081e
icon_symbol_latin_3@2x.png,.png,66,66,symbols,3d98f1c32b7e393b5dbd8d8ba7ef1dd951416e66
icon_symbol_latin_3@3x.png,.png,99,99,symbols,abd130be72b43a43a11a0d1530336b8b4ab7ecb2
icon_symbol_mathematics@2x.png,.png,60,60,symbols,57dea4e78efdfc85d82b8811834ad4a944338e22
icon_symbol_mathematics@3x.png,.png,90,90,symbols,bf53de734fbd03ed8d8f641b49f8279afa890588
icon_symbol_number_1@2x.png,.png,60,60,symbols,1ccf617962e90bc77ad456d484f1184e073ca28d
icon_symbol_number_1@3x.png,.png,90,90,symbols,abf36ce9413ee54bdf0e19239fe815d715ea13ee
icon_symbol_number_2@2x.png,.png,60,60,symbols,645793eee2d11c36ae1017ee524a3a3bfcc4b74a
icon_symbol_number_2@3x.png,.png,90,90,symbols,429832b29f114e5b554935091fb2043b81157e07
icon_symbol_number_3@2x.png,.png,60,60,symbols,3a86b94d946b2de8d39d05427d5fb1549007b2b4
icon_symbol_number_3@3x.png,.png,90,90,symbols,61aa568d56fa9fb7ce358d02fff56e5bc28f865a
icon_symbol_other2@2x.png,.png,60,60,symbols,a6fe28b418fdc179819f9fbc7b388f9d341f8c5e
icon_symbol_other2@3x.png,.png,90,90,symbols,879bc2c7d36715adb71e049a984bfac8b8b7cc61
icon_symbol_other4@2x.png,.png,60,60,symbols,fbca46abbdae5e482220e8b3a00ecc394cc1c747
icon_symbol_other4@3x.png,.png,90,90,symbols,b10c43d5b21e7d87244635facf1372b7bfd3fc8d
icon_symbol_pingyin@2x.png,.png,66,66,symbols,132f2014ad1b0bee16196d7fb2487cf1479a2ee9
icon_symbol_pingyin@3x.png,.png,99,99,symbols,2a4e7e36f6db5c7f0f5a94c25b0bfe353c8853e9
icon_symbol_radical_1@2x.png,.png,66,66,symbols,fab574eb95e2aba997f835885950aad686c72cf7
icon_symbol_radical_1@3x.png,.png,99,99,symbols,8f3a9877c8c08e767eddfd5848c33763da11fc84
icon_symbol_radical_2@2x.png,.png,66,66,symbols,f941a9868fd6520a163d571118ba16657ce6f6a6
icon_symbol_radical_2@3x.png,.png,99,99,symbols,13fccc642e80a1a36e9eb33788926373939dc6e6
icon_symbol_radical_3@2x.png,.png,66,66,symbols,4519b513d4f605f70157476adcb77f52096e465f
icon_symbol_radical_3@3x.png,.png,99,99,symbols,0aafb80aea4ec26b42444b3605e861d61fb59c50
icon_symbol_symbol_1@2x.png,.png,66,66,symbols,880775ee61dc40f90bf78db0dffe0ea94b6a9645
icon_symbol_symbol_1@3x.png,.png,99,99,symbols,e90209f8e9dea8959b19f5af59f594f1d7d90835
icon_symbol_symbol_2@2x.png,.png,66,66,symbols,0b010e060df9e17e557031bf69079f82480c23f8
icon_symbol_symbol_2@3x.png,.png,99,99,symbols,4e8bcd7595ab7de7c6529717d464861e155cefb2
icon_symbol_symbol_3@2x.png,.png,66,66,symbols,0e1c69ac2fde852f2865fd13042485c74b747575
icon_symbol_symbol_3@3x.png,.png,99,99,symbols,a8c77d3213cb2538d917fad2e5fd5df37f57cf1c
icon_symbol_symbol_4@2x.png,.png,66,66,symbols,3cd71e439fe3611a6afb540b189249665777d3bd
icon_symbol_symbol_4@3x.png,.png,99,99,symbols,5b831250bdeb58bcd7a1aef718125c4fcc8c41b4
icon_symbol_symbol_5@2x.png,.png,66,66,symbols,5da4b2ea8d907efc46f7d6d8260a9f47c72b84c8
icon_symbol_symbol_5@3x.png,.png,99,99,symbols,2323fb2693dd0cb56ce1ebdb0628ab5ae928d7a0
icon_symbol_zh@2x.png,.png,60,60,symbols,d96355425c29cae91c9cda2d23a19a884483d8db
icon_symbol_zh@3x.png,.png,90,90,symbols,766f76be66a1ff567027f6fba4271ede2b881e3a
icon_symbol_zhuyin_1@2x.png,.png,66,66,symbols,9d484d2b1eca654a58cb864fc061f7387be673d5
icon_symbol_zhuyin_1@3x.png,.png,99,99,symbols,98f48459ee40a1573e27f20840ddea9743f6c565
icon_symbol_zhuyin_2@2x.png,.png,66,66,symbols,a44d60f1601d4f4b8f9a1d8ce5362e51e174032b
icon_symbol_zhuyin_2@3x.png,.png,99,99,symbols,7d1829c36da2a10d5abdc80503ac3d25edd070b3
icon_table_arrow@2x.png,.png,40,24,,245c79b10554f3f9bc54d9debe47693d7a780ebc
icon_table_arrow@3x.png,.png,60,36,,d507aa5c20e46389bc41eb25f76fbeff1a86c10a
icon_test@3x.png,.png,60,60,,5cb89eface3084c1ffbf905c8ab105616a965ef5
icon_tips_arrow@2x.png,.png,26,18,,34b30ca55e920d17e081fc4d66b60214913604b6
icon_tips_arrow@3x.png,.png,39,27,,43aef86427e54332a8f9675d09e8b207037d4a5e
icon_tips_close@2x.png,.png,48,48,,a4ccb582b8496fb6f5e6b56e61aebef0e8fb2911
icon_tips_close@3x.png,.png,72,72,,484230e87880eebaa34332dc14046c1a7ebb96b2
icon_tips_copy@2x.png,.png,32,32,,35903778b150567b7bf6bfa8e3c43c1fcd9c3ef9
icon_tips_copy@3x.png,.png,48,48,,8c63d718b987b6f13ca0f1d239891be3fe239d85
icon_tips_correction@2x.png,.png,48,48,correction,b018cb3a34c123c0b76ed838aa520deba61f16b7
icon_tips_correction@3x.png,.png,72,72,correction,0d37aea62d4679fd70492de9f16aa88a3e1ac8bc
icon_tips_error@2x.png,.png,28,28,,d74ee060a868753f4394b368837589aee2cb4bda
icon_tips_error@3x.png,.png,42,42,,75e001050f842fc597c0719484ba8540d2688dc2
icon_tips_loading@2x.png,.png,28,28,,447a07c10d9335cafaaa82babcee59d6c2ee46cc
icon_tips_loading@3x.png,.png,42,42,,10d7b53ddd1982a79d22692eea983dacebda9d23
icon_tips_loading_dark@2x.png,.png,28,28,,a0e0aff0c2364453ff5c67ebfa9e76d8677730f9
icon_tips_loading_dark@3x.png,.png,42,42,,c38a572ca9e42bf9d46d7bb32bc6601beed7d8ac
icon_tips_success@2x.png,.png,28,28,,5f352f1350f2912d1fcd7f097c2e77895c54ac4f
icon_tips_success@3x.png,.png,42,42,,38921eddd18aaaa5ca8c6f96fffd4937c57e44b4
icon_toast_view2_arrow@2x.png,.png,20,28,,b502f960a6021eef6007e4461447a49bfa8c9df3
icon_toast_view2_arrow@3x.png,.png,30,42,,a64e1f0808aa599a44ff38d3828dfac00afd8534
icon_toolbar_995@3x.png,.png,102,102,,88c126580dba1d09272da735c9def85ee2f4691d
icon_toolbar_back@2x.png,.png,48,48,,d462d1986765177e79affcf2f453a7714571a7b0
icon_toolbar_back@3x.png,.png,72,72,,c3fffb4ac8eb710159b3f104f8d0382440c579ec
icon_toolbar_close@2x.png,.png,48,48,,ce7346314877b6f58850af16de3256c9e88646d7
icon_toolbar_close@3x.png,.png,72,72,,57c4fab8e148d0ffa49ecbdacc6ab323fb30ab40
icon_toolbar_custom_sticker@2x.png,.png,68,68,emoji,4b4ac9d2243d51211ab0d8c00b507de21a722ae5
icon_toolbar_custom_sticker@3x.png,.png,102,102,emoji,c20be88aff2167a118569fd4d1ebd99c5b610806
icon_toolbar_debug@2x.png,.png,68,68,,1974ba7005fe6536cca71c10c7e593afc56c611c
icon_toolbar_debug@3x.png,.png,102,102,,2eb7d52bcc52b1e2ad368577674a99de91a5ad79
icon_toolbar_delete@2x.png,.png,24,24,,24c081881f1554e46b2832ac6a75791c78e75791
icon_toolbar_delete@3x.png,.png,36,36,,06a32436e09f12cfaa8c66758300ac1f5b52965c
icon_toolbar_delete_dark@2x.png,.png,24,24,,2e2146a18e1078c43b114231366ff0e89e93faa9
icon_toolbar_delete_dark@3x.png,.png,36,36,,200956392bb21a6749b45e5a44aab412c66ba77f
icon_toolbar_emotion_24@2x.png,.png,64,64,emoji,28d4d3e76ec06fee4beac88a32db822d2093faf3
icon_toolbar_emotion_24@3x.png,.png,96,96,emoji,a3f90811f8aa4bc072607446ce6f0275ab0a1bb0
icon_toolbar_font@2x.png,.png,68,68,,b97f9b6d0e4bbf154b0213fc381b528512f64cb9
icon_toolbar_font@3x.png,.png,102,102,,a142636142b11b1bec4dae17c3f2c7d36c47cffc
icon_toolbar_font_close@2x.png,.png,40,40,,9903f40af4e81f4c6166cbfd9ac9e4ad6f383e91
icon_toolbar_font_close@3x.png,.png,60,60,,7acb1a5834327a7cab71c2de131cc015f091876d
icon_toolbar_logo@2x.png,.png,56,48,,6295c573510e223408dfb65482d55a877693e301
icon_toolbar_logo@3x.png,.png,84,72,,ad8baebc11d08c1140a520d71b32d748164339aa
icon_toolbar_more@2x.png,.png,48,48,,b65904c520c00e8fc20ba7b931f03f863c5b17da
icon_toolbar_more@3x.png,.png,72,72,,cb81c0ebb96071af3074022daf99176a1fba1dd0
icon_toolbar_return@2x.png,.png,48,48,,5aad868a0c94eb7c8d9c7775faff76e1ff60e789
icon_toolbar_return@3x.png,.png,72,72,,5ec4dd42a8a486dce1095901b2a1fa3ecfa4a5e6
icon_topbar_emojicustomize@2x.png,.png,40,40,emoji,c37c06b61104fabc37c9d3eafdf197c7cd7d0e69
icon_topbar_emojicustomize@3x.png,.png,60,60,emoji,5e2420219dd2a6e6f58e7eec262c8a1d8ac5ffeb
icon_topbar_hot_word@2x.png,.png,56,56,,59c053bf6994b8df2c76fff92a93c63d98025ad2
icon_topbar_hot_word@3x.png,.png,84,84,,e126caeb7e8c5cd7040b3d226e65ac5b597f07a9
icon_translate_while_typing.png,.png,108,108,translate,d9add3dbb171685e5b228e2771f68b7bf4d61150
icon_translate_while_typing_dark.png,.png,108,108,translate,b4a0696ee3f5906b320701c361c2926d1e5c40c3
icon_videoinput_recording.png,.png,108,108,,0bd332b50b9250bb38be19c848e40607bba423f8
icon_voice_cancel@2x.png,.png,80,80,voice,7d8dbd2be7e2194dd78082911237157d30ce5e27
icon_voice_cancel@3x.png,.png,120,120,voice,fbca4a25c8b61d5e08544692a728ef6bbb61f5a2
icon_voice_input_close@2x.png,.png,72,72,voice,01742fe082d34523de210c7c091c8b99e3d0df64
icon_voice_input_close@3x.png,.png,108,108,voice,8533c683043f515e4618bdc16bfe480dbef1733c
icon_voice_input_lang_select@2x.png,.png,16,10,voice,a8eee093d93c4d4330ac5900a04ff8c729927b24
icon_voice_input_lang_select@3x.png,.png,24,15,voice,9f1a38531443227b31da3ca05005c8a06d46db4e
icon_voice_input_lang_select_blue@2x.png,.png,16,10,voice,4bf41e0cfa92f7aafc7e0d7f86b92d2db0898420
icon_voice_input_lang_select_blue@3x.png,.png,24,15,voice,735047d5dcd9937a34e610eaecbb51f4962ff5b1
icon_voice_loading.png,.png,126,126,voice,5fca9f649f5882378bff1e3af70d2272fb30edb7
icon_voice_search@2x.png,.png,80,80,voice,77fc18c2027eb54a55930788d000841b33066548
icon_voice_search@3x.png,.png,120,120,voice,5e8d2892224d9ce89fd0803432ee2717892c629e
icon_voice_send@2x.png,.png,80,80,voice,00416865258be496120b23f18c49a114da521924
icon_voice_send@3x.png,.png,120,120,voice,40b68b918590c47263bbdf1511f6e98b43e42016
icon_voice_sfixed@2x.png,.png,80,80,voice,194ea3c42e1731d53202a5985bafce77806737e4
icon_voice_sfixed@3x.png,.png,120,120,voice,a6c192ecdea4b7fdfbd74c6855522ecf7b4e4cc6
